dir,workDir,nrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/4884/1.03,1.03,-119.60122152,9,,13.05110464879175470476,13.04910386340447155220,13.05110495162415810607,89.99167065818655451844,89.99070113763922309333,89.99076838371465932098,2222.67121827009796061443
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5152/0.94,0.94,-117.78740156,9,,11.91071688101436861502,11.90889092253575017092,11.91071715061689682149,89.99086585244093197801,89.98980351556883831913,89.98987717854499998287,1689.45687657373317603869
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5152/0.97,0.97,-119.64741918,7,,12.29084613675619247648,12.28896190269753250330,12.29084641750812623230,89.99115071569645745097,89.99012123113589967685,89.99019262326853640723,1856.43074991510263995894
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5152/1.0,1.0,-120.06629129,1,,12.67097539268750701603,12.66903288295960607809,12.67097568451388344165,89.99141848641655579034,89.99041988323071557115,89.99048914034019830894,2034.05902461970824386145
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5152/1.03,1.03,-119.62011739,10,,13.05110464879175470476,13.04910386340447155220,13.05110495162415810607,89.99167065818655451844,89.99070113763922309333,89.99076838371465932098,2222.67121827009796061443
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5180/0.94,0.94,-117.55448745,13,,11.91071688101436861502,11.90889092253575017092,11.91071715061689682149,89.99086585244093197801,89.98980351556883831913,89.98987717854499998287,1689.45687657373317603869
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5180/0.97,0.97,-119.44601142,9,,12.29084613675619247648,12.28896190269753250330,12.29084641750812623230,89.99115071569645745097,89.99012123113589967685,89.99019262326853640723,1856.43074991510263995894
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5180/1.0,1.0,-119.93539011,1,,12.67097539268750701603,12.66903288295960607809,12.67097568451388344165,89.99141848641655579034,89.99041988323071557115,89.99048914034019830894,2034.05902461970824386145
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5180/1.03,1.03,-119.63837498,16,,13.05110464879175470476,13.04910386340447155220,13.05110495162415810607,89.99167065818655451844,89.99070113763922309333,89.99076838371465932098,2222.67121827009796061443
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5326/0.94,0.94,-117.65423354,13,,11.91071688101436861502,11.90889092253575017092,11.91071715061689682149,89.99086585244093197801,89.98980351556883831913,89.98987717854499998287,1689.45687657373317603869
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5326/0.97,0.97,-119.49191976,9,,12.29084613675619247648,12.28896190269753250330,12.29084641750812623230,89.99115071569645745097,89.99012123113589967685,89.99019262326853640723,1856.43074991510263995894
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5326/1.0,1.0,-119.95813310,1,,12.67097539268750701603,12.66903288295960607809,12.67097568451388344165,89.99141848641655579034,89.99041988323071557115,89.99048914034019830894,2034.05902461970824386145
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5326/1.03,1.03,-119.59367871,9,,13.05110464879175470476,13.04910386340447155220,13.05110495162415810607,89.99167065818655451844,89.99070113763922309333,89.99076838371465932098,2222.67121827009796061443
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5372/0.94,0.94,-117.78731676,9,,11.91071688101436861502,11.90889092253575017092,11.91071715061689682149,89.99086585244093197801,89.98980351556883831913,89.98987717854499998287,1689.45687657373317603869
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5372/0.97,0.97,-119.64883127,7,,12.29084613675619247648,12.28896190269753250330,12.29084641750812623230,89.99115071569645745097,89.99012123113589967685,89.99019262326853640723,1856.43074991510263995894
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5372/1.0,1.0,-120.07488316,1,,12.67097539268750701603,12.66903288295960607809,12.67097568451388344165,89.99141848641655579034,89.99041988323071557115,89.99048914034019830894,2034.05902461970824386145
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5372/1.03,1.03,-119.62927618,8,,13.05110464879175470476,13.04910386340447155220,13.05110495162415810607,89.99167065818655451844,89.99070113763922309333,89.99076838371465932098,2222.67121827009796061443
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5613/0.94,0.94,-117.55429171,13,,11.91071688101436861502,11.90889092253575017092,11.91071715061689682149,89.99086585244093197801,89.98980351556883831913,89.98987717854499998287,1689.45687657373317603869
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5613/0.97,0.97,-119.44615521,9,,12.29084613675619247648,12.28896190269753250330,12.29084641750812623230,89.99115071569645745097,89.99012123113589967685,89.99019262326853640723,1856.43074991510263995894
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5613/1.0,1.0,-119.93472332,1,,12.67097539268750701603,12.66903288295960607809,12.67097568451388344165,89.99141848641655579034,89.99041988323071557115,89.99048914034019830894,2034.05902461970824386145
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/5613/1.03,1.03,-119.63814545,17,,13.05110464879175470476,13.04910386340447155220,13.05110495162415810607,89.99167065818655451844,89.99070113763922309333,89.99076838371465932098,2222.67121827009796061443
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6504/0.94,0.94,-117.65548798,13,,11.91084628143527362280,11.91086290009475346486,11.90905005646611278921,89.98823875434833867111,89.99225105878270545755,89.99061239219582394736,1689.51848197478417970491
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6504/0.97,0.97,-119.49094860,9,,12.29097966899397748786,12.29099681618976152343,12.28912611614138824891,89.98860486508571576564,89.99249308322353065492,89.99090509312784051878,1856.49844395760536133652
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6504/1.0,1.0,-119.96465016,1,,12.67111305678115737946,12.67113073237106732110,12.66920217599214721513,89.98894900861190392864,89.99272058530546753280,89.99118023133955625807,2034.13319582836402235988
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6504/1.03,1.03,-119.59913837,9,,13.05124644468559068040,13.05126464872239585686,13.04927823600305437779,89.98927310444008439223,89.99293483404816843299,89.99143934149394448327,2222.75226717122279765513
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6770/0.94,0.94,-117.65565714,13,,11.91084628143527362280,11.91086290009475346486,11.90905005646611278921,89.98823875434833867111,89.99225105878270545755,89.99061239219582394736,1689.51848197478417970491
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6770/0.97,0.97,-119.49234422,9,,12.29097966899397748786,12.29099681618976152343,12.28912611614138824891,89.98860486508571576564,89.99249308322353065492,89.99090509312784051878,1856.49844395760536133652
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6770/1.0,1.0,-119.95972822,1,,12.67111305678115737946,12.67113073237106732110,12.66920217599214721513,89.98894900861190392864,89.99272058530546753280,89.99118023133955625807,2034.13319582836402235988
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/6770/1.03,1.03,-119.59470226,9,,13.05124644468559068040,13.05126464872239585686,13.04927823600305437779,89.98927310444008439223,89.99293483404816843299,89.99143934149394448327,2222.75226717122279765513
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7256/0.94,0.94,-117.65051635,13,,11.91093045240858012847,11.90895967954389937844,11.90885099170807362201,89.98912271011512232659,89.99231634264824622792,89.99061475905563683803,1689.23222237607852114291
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7256/0.97,0.97,-119.49154028,9,,12.29106652641449985136,12.28903285438790249155,12.28892069948204975597,89.98946148173909088327,89.99255634524564923328,89.99090738742994505724,1856.18389231682729227701
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7256/1.0,1.0,-119.95771893,1,,12.67120260054606425989,12.66910602942126531565,12.66899040739558906069,89.98977992651471880347,89.99278194695504862881,89.99118245739992336676,2033.78854685879938954345
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7256/1.03,1.03,-119.59265348,9,,13.05133867479229658360,13.04917920462744384809,13.04906011543649325341,89.99007982062110763224,89.99299440616856628197,89.99144150325460346442,2222.37565975254432901587
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7497/0.94,0.94,-117.78272833,9,,11.91093045240858012847,11.90895967954389937844,11.90885099170807362201,89.98912271011512232659,89.99231634264824622792,89.99061475905563683803,1689.23222237607852114291
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7497/0.97,0.97,-119.64586441,7,,12.29106652641449985136,12.28903285438790249155,12.28892069948204975597,89.98946148173909088327,89.99255634524564923328,89.99090738742994505724,1856.18389231682729227701
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7497/1.0,1.0,-120.06316494,1,,12.67120260054606425989,12.66910602942126531565,12.66899040739558906069,89.98977992651471880347,89.99278194695504862881,89.99118245739992336676,2033.78854685879938954345
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7497/1.03,1.03,-119.61655137,8,,13.05133867479229658360,13.04917920462744384809,13.04906011543649325341,89.99007982062110763224,89.99299440616856628197,89.99144150325460346442,2222.37565975254432901587
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7543/0.94,0.94,-117.54983341,13,,11.91093045240858012847,11.90895967954389937844,11.90885099170807362201,89.98912271011512232659,89.99231634264824622792,89.99061475905563683803,1689.23222237607852114291
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7543/0.97,0.97,-119.44083014,8,,12.29106652641449985136,12.28903285438790249155,12.28892069948204975597,89.98946148173909088327,89.99255634524564923328,89.99090738742994505724,1856.18389231682729227701
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7543/1.0,1.0,-119.93492312,1,,12.67120260054606425989,12.66910602942126531565,12.66899040739558906069,89.98977992651471880347,89.99278194695504862881,89.99118245739992336676,2033.78854685879938954345
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7543/1.03,1.03,-119.63680092,16,,13.05133867479229658360,13.04917920462744384809,13.04906011543649325341,89.99007982062110763224,89.99299440616856628197,89.99144150325460346442,2222.37565975254432901587
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7689/0.94,0.94,-117.65028410,13,,11.91093045240858012847,11.90895967954389937844,11.90885099170807362201,89.98912271011512232659,89.99231634264824622792,89.99061475905563683803,1689.23222237607852114291
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7689/0.97,0.97,-119.48957814,9,,12.29106652641449985136,12.28903285438790249155,12.28892069948204975597,89.98946148173909088327,89.99255634524564923328,89.99090738742994505724,1856.18389231682729227701
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7689/1.0,1.0,-119.96524012,1,,12.67120260054606425989,12.66910602942126531565,12.66899040739558906069,89.98977992651471880347,89.99278194695504862881,89.99118245739992336676,2033.78854685879938954345
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7689/1.03,1.03,-119.60148013,9,,13.05133867479229658360,13.04917920462744384809,13.04906011543649325341,89.99007982062110763224,89.99299440616856628197,89.99144150325460346442,2222.37565975254432901587
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7717/0.94,0.94,-117.78345447,9,,11.91093045240858012847,11.90895967954389937844,11.90885099170807362201,89.98912271011512232659,89.99231634264824622792,89.99061475905563683803,1689.23222237607852114291
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7717/0.97,0.97,-119.64669529,7,,12.29106652641449985136,12.28903285438790249155,12.28892069948204975597,89.98946148173909088327,89.99255634524564923328,89.99090738742994505724,1856.18389231682729227701
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7717/1.0,1.0,-120.06690733,1,,12.67120260054606425989,12.66910602942126531565,12.66899040739558906069,89.98977992651471880347,89.99278194695504862881,89.99118245739992336676,2033.78854685879938954345
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7717/1.03,1.03,-119.62088967,10,,13.05133867479229658360,13.04917920462744384809,13.04906011543649325341,89.99007982062110763224,89.99299440616856628197,89.99144150325460346442,2222.37565975254432901587
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7985/0.94,0.94,-117.55420240,13,,11.91070136539918375050,11.91066550236733550655,11.90891923535673812984,89.99083522773341420509,89.98988406613776245627,89.98904998927793346693,1689.45136217314844870520
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7985/0.97,0.97,-119.44623560,9,,12.29083012643632263502,12.29079311889824227756,12.28899111981065317137,89.99112104128330390502,89.99019929446517533478,89.98939101174563976375,1856.42469066632713259766
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7985/1.0,1.0,-119.93455342,1,,12.67095888755123319725,12.67092073570129461576,12.66906300454133338974,89.99138970509757999229,89.99049560832109314939,89.98971157221279429479,2034.05238579307205028855
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/7985/1.03,1.03,-119.63583386,17,,13.05108764882838018912,13.05104835266145247639,13.04913488943333319374,89.99164271777502163102,89.99077466049177885459,89.99001345867653734701,2222.66396403260044014266
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8297/0.94,0.94,-117.78659533,9,,11.91070136539918375050,11.91066550236733550655,11.90891923535673812984,89.99083522773341420509,89.98988406613776245627,89.98904998927793346693,1689.45136217314844870520
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8297/0.97,0.97,-119.64643300,7,,12.29083012643632263502,12.29079311889824227756,12.28899111981065317137,89.99112104128330390502,89.99019929446517533478,89.98939101174563976375,1856.42469066632713259766
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8297/1.0,1.0,-120.06401369,1,,12.67095888755123319725,12.67092073570129461576,12.66906300454133338974,89.99138970509757999229,89.99049560832109314939,89.98971157221279429479,2034.05238579307205028855
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8297/1.03,1.03,-119.61782906,9,,13.05108764882838018912,13.05104835266145247639,13.04913488943333319374,89.99164271777502163102,89.99077466049177885459,89.99001345867653734701,2222.66396403260044014266
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8438/0.94,0.94,-117.55405942,13,,11.91070136539918375050,11.91066550236733550655,11.90891923535673812984,89.99083522773341420509,89.98988406613776245627,89.98904998927793346693,1689.45136217314844870520
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8438/0.97,0.97,-119.44567185,9,,12.29083012643632263502,12.29079311889824227756,12.28899111981065317137,89.99112104128330390502,89.99019929446517533478,89.98939101174563976375,1856.42469066632713259766
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8438/1.0,1.0,-119.93438099,1,,12.67095888755123319725,12.67092073570129461576,12.66906300454133338974,89.99138970509757999229,89.99049560832109314939,89.98971157221279429479,2034.05238579307205028855
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8438/1.03,1.03,-119.63793132,16,,13.05108764882838018912,13.05104835266145247639,13.04913488943333319374,89.99164271777502163102,89.99077466049177885459,89.99001345867653734701,2222.66396403260044014266
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8445/0.94,0.94,-117.55487059,13,,11.91070136539918375050,11.91066550236733550655,11.90891923535673812984,89.99083522773341420509,89.98988406613776245627,89.98904998927793346693,1689.45136217314844870520
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8445/0.97,0.97,-119.44631575,9,,12.29083012643632263502,12.29079311889824227756,12.28899111981065317137,89.99112104128330390502,89.99019929446517533478,89.98939101174563976375,1856.42469066632713259766
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8445/1.0,1.0,-119.93460415,1,,12.67095888755123319725,12.67092073570129461576,12.66906300454133338974,89.99138970509757999229,89.99049560832109314939,89.98971157221279429479,2034.05238579307205028855
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8445/1.03,1.03,-119.63763560,16,,13.05108764882838018912,13.05104835266145247639,13.04913488943333319374,89.99164271777502163102,89.99077466049177885459,89.99001345867653734701,2222.66396403260044014266
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8565/0.94,0.94,-117.55358436,13,,11.91070136539918375050,11.91066550236733550655,11.90891923535673812984,89.99083522773341420509,89.98988406613776245627,89.98904998927793346693,1689.45136217314844870520
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8565/0.97,0.97,-119.44330406,9,,12.29083012643632263502,12.29079311889824227756,12.28899111981065317137,89.99112104128330390502,89.99019929446517533478,89.98939101174563976375,1856.42469066632713259766
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8565/1.0,1.0,-119.94241098,1,,12.67095888755123319725,12.67092073570129461576,12.66906300454133338974,89.99138970509757999229,89.99049560832109314939,89.98971157221279429479,2034.05238579307205028855
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8565/1.03,1.03,-119.63898382,17,,13.05108764882838018912,13.05104835266145247639,13.04913488943333319374,89.99164271777502163102,89.99077466049177885459,89.99001345867653734701,2222.66396403260044014266
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8620/0.94,0.94,-117.78687144,9,,11.90873573345052595393,11.91079432018102626542,11.91073865349658245562,89.99183323386712131220,89.99065376924015592378,89.98854153397357642652,1689.44889594618988140417
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8620/0.97,0.97,-119.64871097,7,,12.28880176093246859579,12.29092604856821151255,12.29086860588637809419,89.99208817911609007553,89.99094519267667092077,89.98889828016702543202,1856.42198054799959736055
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8620/1.0,1.0,-120.07545252,1,,12.66886778860749478282,12.67105777701216567399,12.67099855831478774583,89.99232782685140291661,89.99121912991414953491,89.98923362103504681190,2034.04941616895948846551
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8620/1.03,1.03,-119.62990930,8,,13.04893381645873114629,13.05118950559919049460,13.05112851086969606333,89.99255351381681772802,89.99147710894017046591,89.98954942699289023258,2222.66071884918770622915
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8660/0.94,0.94,-117.55354322,13,,11.90873573345052595393,11.91079432018102626542,11.91073865349658245562,89.99183323386712131220,89.99065376924015592378,89.98854153397357642652,1689.44889594618988140417
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8660/0.97,0.97,-119.44280581,9,,12.28880176093246859579,12.29092604856821151255,12.29086860588637809419,89.99208817911609007553,89.99094519267667092077,89.98889828016702543202,1856.42198054799959736055
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8660/1.0,1.0,-119.94239984,1,,12.66886778860749478282,12.67105777701216567399,12.67099855831478774583,89.99232782685140291661,89.99121912991414953491,89.98923362103504681190,2034.04941616895948846551
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8660/1.03,1.03,-119.64029743,17,,13.04893381645873114629,13.05118950559919049460,13.05112851086969606333,89.99255351381681772802,89.99147710894017046591,89.98954942699289023258,2222.66071884918770622915
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8780/0.94,0.94,-117.55435970,13,,11.90873573345052595393,11.91079432018102626542,11.91073865349658245562,89.99183323386712131220,89.99065376924015592378,89.98854153397357642652,1689.44889594618988140417
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8780/0.97,0.97,-119.44689997,9,,12.28880176093246859579,12.29092604856821151255,12.29086860588637809419,89.99208817911609007553,89.99094519267667092077,89.98889828016702543202,1856.42198054799959736055
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8780/1.0,1.0,-119.93446643,1,,12.66886778860749478282,12.67105777701216567399,12.67099855831478774583,89.99232782685140291661,89.99121912991414953491,89.98923362103504681190,2034.04941616895948846551
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8780/1.03,1.03,-119.63585088,17,,13.04893381645873114629,13.05118950559919049460,13.05112851086969606333,89.99255351381681772802,89.99147710894017046591,89.98954942699289023258,2222.66071884918770622915
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8887/0.94,0.94,-117.55369234,13,,11.91065034584600939935,11.90871442204201022430,11.91078939103796925251,89.98940291701172846093,89.98961990291983020438,89.99223113923213020133,1689.43264894802460016743
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8887/0.97,0.97,-119.44613319,9,,12.29077747940541165923,12.28877977042833884877,12.29092096167184639687,89.98973302348804130914,89.98994329777724008428,89.99247378081233132235,1856.40412774393603195782
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8887/1.0,1.0,-119.93517909,1,,12.67090461311724981209,12.66884511897748939414,12.67105253257169090417,89.99004332296409152785,89.99024728837309752813,89.99270186294293973573,2034.02985513991624110641
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/8887/1.03,1.03,-119.63728330,16,,13.05103174696820421695,13.04891046767523135099,13.05118410362300087271,89.99033554620048344214,89.99053357027372063057,89.99291665788985877125,2222.63934396466479659527
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9572/0.94,0.94,-117.55308921,13,,11.91065034584600939935,11.90871442204201022430,11.91078939103796925251,89.98940291701172846093,89.98961990291983020438,89.99223113923213020133,1689.43264894802460016743
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9572/0.97,0.97,-119.44259122,9,,12.29077747940541165923,12.28877977042833884877,12.29092096167184639687,89.98973302348804130914,89.98994329777724008428,89.99247378081233132235,1856.40412774393603195782
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9572/1.0,1.0,-119.94216768,1,,12.67090461311724981209,12.66884511897748939414,12.67105253257169090417,89.99004332296409152785,89.99024728837309752813,89.99270186294293973573,2034.02985513991624110641
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9572/1.03,1.03,-119.64038361,17,,13.05103174696820421695,13.04891046767523135099,13.05118410362300087271,89.99033554620048344214,89.99053357027372063057,89.99291665788985877125,2222.63934396466479659527
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9870/0.94,0.94,-117.65124790,13,,11.90903556501503650457,11.91086580762331478259,11.90897043214951773042,89.99072351925757621548,89.99049302885013113550,89.99008544018611267441,1689.25075811335915398922
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9870/0.97,0.97,-119.49017348,9,,12.28911116407024126540,12.29099981803084213427,12.28904394890881260867,89.99101278789930663371,89.99078942414758674480,89.99039443431753088951,1856.20425999369005272648
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9870/1.0,1.0,-119.96494963,1,,12.66918676314813372217,12.67113382867591610310,12.66911746599254818616,89.99128469948883672758,89.99106803490480419940,89.99068488838605592753,2033.81086338486498134299
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9870/1.03,1.03,-119.60052822,9,,13.04926236233799539035,13.05126783944651979606,13.04919098328111469240,89.99154077074092093965,89.99133041518047278142,89.99095842243237637884,2222.40004563858762510286
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9954/0.94,0.94,-117.65160282,13,,11.90903556501503650457,11.91086580762331478259,11.90897043214951773042,89.99072351925757621548,89.99049302885013113550,89.99008544018611267441,1689.25075811335915398922
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9954/0.97,0.97,-119.49171162,9,,12.28911116407024126540,12.29099981803084213427,12.28904394890881260867,89.99101278789930663371,89.99078942414758674480,89.99039443431753088951,1856.20425999369005272648
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9954/1.0,1.0,-119.95638396,1,,12.66918676314813372217,12.67113382867591610310,12.66911746599254818616,89.99128469948883672758,89.99106803490480419940,89.99068488838605592753,2033.81086338486498134299
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9954/1.03,1.03,-119.59256596,9,,13.04926236233799539035,13.05126783944651979606,13.04919098328111469240,89.99154077074092093965,89.99133041518047278142,89.99095842243237637884,2222.40004563858762510286
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9983/0.94,0.94,-117.78353452,9,,11.90903556501503650457,11.91086580762331478259,11.90897043214951773042,89.99072351925757621548,89.99049302885013113550,89.99008544018611267441,1689.25075811335915398922
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9983/0.97,0.97,-119.64647364,7,,12.28911116407024126540,12.29099981803084213427,12.28904394890881260867,89.99101278789930663371,89.99078942414758674480,89.99039443431753088951,1856.20425999369005272648
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9983/1.0,1.0,-120.06611083,1,,12.66918676314813372217,12.67113382867591610310,12.66911746599254818616,89.99128469948883672758,89.99106803490480419940,89.99068488838605592753,2033.81086338486498134299
/gpfs/scratch/vkb5066/agbii4NoSymStruct/all/9983/1.03,1.03,-119.62130399,11,,13.04926236233799539035,13.05126783944651979606,13.04919098328111469240,89.99154077074092093965,89.99133041518047278142,89.99095842243237637884,2222.40004563858762510286
