dir,workDir,nrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4089/1.0075,1.0075,-119.93222555,18,14,12.80152534571240138629,12.80068984855715928546,12.80264782409283076752,89.99121524913066855522,89.98905025840739636190,89.99103672238631829564,2097.94875544599229795849
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4089/1.015,1.015,-119.90972265,93,14,12.89682205884014217090,12.89598034262471582851,12.89795289326357360299,89.99128072576514129915,89.98913173231389591130,89.99110351832325660611,2145.15085272698293067330
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4209/0.985,0.985,-119.91578013,20,14,12.51896012248686016838,12.51994933899981182998,12.51781198411416694803,89.98999848836952226509,89.98934057673334563307,89.99110617892824986901,1962.00103499891617296756
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4209/0.9925,0.9925,-119.95196657,10,14,12.61428215232449115345,12.61527890124691653051,12.61312527177048287691,89.99007464381102762995,89.98942170403557570236,89.99117396484126961099,2007.16043265483667345684
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4209/1.0,1.0,-119.96525692,1,14,12.70960418217355767661,12.71060846340381456110,12.70843855953795416296,89.99014965687906664879,89.98950161438296156392,89.99124073390989303123,2053.00752368955624153343
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4209/1.0075,1.0075,-119.92992534,18,14,12.80492621203380435363,12.80593802557028730926,12.80375184731633158210,89.99022355308663514564,89.98958033495411628398,89.99130650884406982266,2099.54750477847821525406
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4209/1.015,1.015,-119.88546645,77,14,12.90024824190498334860,12.90126758784612262689,12.89906513500537327350,89.99029635719262386651,89.98965789212431702430,89.99137131168247922924,2146.78557259700576720305
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4249/0.985,0.985,-120.04598648,16,14,12.49469064858282058580,12.49522704777075740911,12.49341785630632545557,89.98997866774331496102,89.98931966723904288236,89.99108861481035736611,1950.52223759445891331819
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4249/0.9925,0.9925,-120.10026078,8,14,12.58982788541897185833,12.59036836921657023100,12.58854540196119009757,89.99005497297394344799,89.98940095255942348103,89.99115653346436295831,1995.41742766327534425422
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4249/1.0,1.0,-120.11746861,1,14,12.68496512236657908034,12.68550969057219585963,12.68367294762723167882,89.99013013358406698226,89.98948101855450881992,89.99122343328267955856,2040.99628772234442402886
