dir,workDir,nrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol,bg
/gpfs/scratch/vkb5066/agbii4/all/11825,11825,-118.30548773,18,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.6932909999999999
/gpfs/scratch/vkb5066/agbii4/all/11826,11826,-117.81050261,15,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.319026
/gpfs/scratch/vkb5066/agbii4/all/11827,11827,-117.92485934,18,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.6357470000000003
/gpfs/scratch/vkb5066/agbii4/all/11828,11828,-117.61364826,22,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.517035
/gpfs/scratch/vkb5066/agbii4/all/11829,11829,-116.94910270,20,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.0443520000000004
/gpfs/scratch/vkb5066/agbii4/all/1183,1183,-117.65405893,16,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.2151970000000003
/gpfs/scratch/vkb5066/agbii4/all/11830,11830,-117.53041721,22,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.1931529999999997
/gpfs/scratch/vkb5066/agbii4/all/11831,11831,-116.93201353,20,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.1009220000000002
/gpfs/scratch/vkb5066/agbii4/all/11832,11832,-116.63289237,20,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.002577
/gpfs/scratch/vkb5066/agbii4/all/11833,11833,-117.02272497,22,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.0281600000000002
/gpfs/scratch/vkb5066/agbii4/all/11834,11834,-117.82684262,22,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.3469769999999999
/gpfs/scratch/vkb5066/agbii4/all/11835,11835,-117.41826608,16,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.3647400000000003
/gpfs/scratch/vkb5066/agbii4/all/11836,11836,-117.81050526,15,1,12.13399982450000000000,12.13399982450000000000,12.13399982450000000000,90,90,90,1786.53674458532328719069,1.319042
